category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,direction,num_layers,hidden_dim,path
semantic_framing,SEMANTIC FRAMING,semantic_framing__capability_perspective__limitation_perspective,capability perspective vs limitation perspective,capability perspective,limitation perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__capability_perspective__limitation_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__causal_perspective__correlational_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__causal_perspective__correlational_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__causal_perspective__correlational_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__causal_perspective__correlational_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__competition_perspective__cooperation_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__competition_perspective__cooperation_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__competition_perspective__cooperation_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__competition_perspective__cooperation_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__constraint_perspective__capability_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__constraint_perspective__capability_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__constraint_perspective__capability_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__constraint_perspective__capability_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_benefit_perspective__duty_based_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_benefit_perspective__duty_based_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_benefit_perspective__duty_based_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_benefit_perspective__duty_based_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_effectiveness_perspective__moral_value_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_effectiveness_perspective__moral_value_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_effectiveness_perspective__moral_value_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_effectiveness_perspective__moral_value_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_perspective__benefit_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_perspective__benefit_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_perspective__benefit_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__cost_perspective__benefit_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__diagnostic_perspective__prescriptive_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__diagnostic_perspective__prescriptive_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__diagnostic_perspective__prescriptive_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__diagnostic_perspective__prescriptive_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__economic_perspective__ethical_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__economic_perspective__ethical_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__economic_perspective__ethical_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__economic_perspective__ethical_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective/pos_to_neg.npy
